;ImageID;Xc;Yc;Orientation;Class;Full_Contain;Occlude;X1;X2;X3;X4;Y1;Y2;Y3;Y4;Xmin;Ymin;Xmax;Ymax;Xmin_rel;Ymin_rel;Xmax_rel;Ymax_rel
176;00000045.txt;250.050163;371.703672;-1.590025;11;1;0;245;255;255;246;359;359;385;385;245;359;255;385;0.478515625;0.701171875;0.498046875;0.751953125
177;00000045.txt;230.830153;453.749093;1.550597;11;1;0;227;235;236;227;442;442;467;466;227;442;236;467;0.443359375;0.86328125;0.4609375;0.912109375
178;00000045.txt;489.426238;453.028342;0.000000;1;1;0;480;499;500;480;449;449;458;457;480;449;500;458;0.9375;0.876953125;0.9765625;0.89453125
179;00000045.txt;492.549489;494.831865;0.075613;1;1;0;485;501;501;484;490;492;499;499;484;490;501;499;0.9453125;0.95703125;0.978515625;0.974609375
180;00000046.txt;443.860788;119.387113;3.120762;2;1;0;431;456;456;433;116;115;124;123;431;115;456;124;0.841796875;0.224609375;0.890625;0.2421875
181;00000046.txt;473.422400;113.299052;-3.075754;11;1;0;462;485;485;462;109;110;118;116;462;109;485;118;0.90234375;0.212890625;0.947265625;0.23046875
182;00000046.txt;484.069184;40.983518;-1.748392;1;1;0;479;486;490;482;32;31;50;52;479;31;490;52;0.935546875;0.060546875;0.95703125;0.1015625
183;00000046.txt;501.140858;98.663184;1.387686;10;1;0;496;504;508;498;93;91;106;106;496;91;508;106;0.96875;0.177734375;0.9921875;0.20703125
184;00000047.txt;219.593432;93.887210;3.060376;1;1;0;209;230;232;210;91;89;98;99;209;89;232;99;0.408203125;0.173828125;0.453125;0.193359375
185;00000047.txt;77.135871;104.674395;-2.970444;11;1;0;67;89;86;68;99;102;111;107;67;99;89;111;0.130859375;0.193359375;0.173828125;0.216796875
186;00000047.txt;76.691039;115.239164;-3.085314;23;1;1;68;87;85;68;112;113;119;118;68;112;87;119;0.1328125;0.21875;0.169921875;0.232421875
187;00000047.txt;220.987216;285.967479;3.079942;1;1;0;211;231;232;211;283;282;289;291;211;282;232;291;0.412109375;0.55078125;0.453125;0.568359375
188;00000047.txt;262.912666;358.141527;1.518213;1;1;0;258;267;268;260;349;349;369;367;258;349;268;369;0.50390625;0.681640625;0.5234375;0.720703125
189;00000047.txt;219.541512;404.737716;3.033903;1;1;0;210;228;230;211;402;401;407;410;210;401;230;410;0.41015625;0.783203125;0.44921875;0.80078125
190;00000048.txt;302.809721;126.376824;2.750467;11;1;0;289;312;318;293;128;118;125;135;289;118;318;135;0.564453125;0.23046875;0.62109375;0.263671875
191;00000048.txt;389.502020;66.069137;-0.419477;1;1;0;380;398;400;381;68;58;67;73;380;58;400;73;0.7421875;0.11328125;0.78125;0.142578125
192;00000048.txt;438.520176;50.628982;-0.386506;5;1;0;426;448;451;430;51;43;50;60;426;43;451;60;0.83203125;0.083984375;0.880859375;0.1171875
193;00000048.txt;431.901040;381.426019;-0.566729;1;1;0;438;443;427;421;373;380;390;384;421;373;443;390;0.822265625;0.728515625;0.865234375;0.76171875
194;00000048.txt;447.713421;395.675548;-0.997130;1;1;0;451;455;445;440;387;388;406;402;440;387;455;406;0.859375;0.755859375;0.888671875;0.79296875
195;00000048.txt;389.887910;385.287182;2.606998;1;1;0;398;402;384;378;377;383;395;388;378;377;402;395;0.73828125;0.736328125;0.78515625;0.771484375
196;00000048.txt;235.398222;243.340904;-1.974078;11;1;0;235;244;235;228;232;251;255;237;228;232;244;255;0.4453125;0.453125;0.4765625;0.498046875
197;00000048.txt;249.831616;241.686120;-2.086722;1;1;0;248;258;252;242;231;248;252;236;242;231;258;252;0.47265625;0.451171875;0.50390625;0.4921875
198;00000048.txt;228.503288;203.442222;1.145174;5;1;0;226;243;232;215;182;221;224;188;215;182;243;224;0.419921875;0.35546875;0.474609375;0.4375
199;00000049.txt;126.710438;64.334885;-2.346486;1;1;0;124;136;130;117;56;68;74;60;117;56;136;74;0.228515625;0.109375;0.265625;0.14453125
200;00000049.txt;105.087926;88.209741;-2.226492;1;1;0;104;114;106;96;80;93;97;84;96;80;114;97;0.1875;0.15625;0.22265625;0.189453125
201;00000049.txt;118.744882;173.684016;2.530867;11;1;0;109;112;130;126;178;182;170;165;109;165;130;182;0.212890625;0.322265625;0.25390625;0.35546875
202;00000049.txt;176.857727;180.170092;0.754480;1;1;0;173;185;181;168;172;184;188;177;168;172;185;188;0.328125;0.3359375;0.361328125;0.3671875
203;00000049.txt;350.678646;32.773862;0.648996;1;1;0;345;360;356;342;25;36;41;30;342;25;360;41;0.66796875;0.048828125;0.703125;0.080078125
204;00000049.txt;356.895119;96.199897;2.191046;11;1;0;361;366;356;346;87;89;107;103;346;87;366;107;0.67578125;0.169921875;0.71484375;0.208984375
205;00000049.txt;344.800853;323.842128;-2.287338;1;1;0;341;354;349;335;314;330;334;318;335;314;354;334;0.654296875;0.61328125;0.69140625;0.65234375
206;00000049.txt;400.659009;328.887380;2.224879;1;1;0;404;409;399;392;320;323;339;334;392;320;409;339;0.765625;0.625;0.798828125;0.662109375
207;00000049.txt;362.819613;359.519272;2.714965;11;1;0;371;374;355;352;352;358;367;361;352;352;374;367;0.6875;0.6875;0.73046875;0.716796875
208;00000049.txt;275.362518;290.408855;1.321022;5;1;0;267;278;284;274;279;278;303;303;267;278;284;303;0.521484375;0.54296875;0.5546875;0.591796875
209;00000049.txt;281.759177;336.626974;1.509896;11;1;0;278;285;289;276;327;326;348;347;276;326;289;348;0.5390625;0.63671875;0.564453125;0.6796875
210;00000049.txt;259.866384;336.536880;1.256564;9;1;0;253;261;267;259;328;325;345;348;253;325;267;348;0.494140625;0.634765625;0.521484375;0.6796875
211;00000049.txt;141.482324;286.014764;-1.371637;5;1;0;139;150;142;136;272;273;301;298;136;272;150;301;0.265625;0.53125;0.29296875;0.587890625
212;00000049.txt;126.616847;335.926729;-1.368771;11;1;0;125;133;129;121;326;326;347;346;121;326;133;347;0.236328125;0.63671875;0.259765625;0.677734375
213;00000049.txt;98.049145;447.202276;1.608279;11;1;0;95;102;102;94;437;438;457;458;94;437;102;458;0.18359375;0.853515625;0.19921875;0.89453125
214;00000050.txt;37.144331;169.639827;0.014924;1;1;0;29;46;46;29;166;167;173;173;29;166;46;173;0.056640625;0.32421875;0.08984375;0.337890625
215;00000050.txt;293.052215;7.312863;3.062214;1;1;0;283;304;304;281;5;3;10;12;281;3;304;12;0.548828125;0.005859375;0.59375;0.0234375
216;00000050.txt;322.674076;103.135893;1.666885;1;1;0;318;330;326;318;93;93;115;113;318;93;330;115;0.62109375;0.181640625;0.64453125;0.224609375
217;00000050.txt;384.342362;100.395081;-0.010416;11;1;0;372;396;397;373;96;96;105;105;372;96;397;105;0.7265625;0.1875;0.775390625;0.205078125
218;00000050.txt;387.504839;72.565290;-3.129688;1;1;0;377;398;398;378;69;68;78;77;377;68;398;78;0.736328125;0.1328125;0.77734375;0.15234375
219;00000050.txt;286.305599;151.943444;0.011904;1;1;0;298;296;276;276;148;156;157;147;276;147;298;157;0.5390625;0.287109375;0.58203125;0.306640625
220;00000050.txt;386.872816;115.042732;-0.025635;5;1;0;373;401;402;372;111;110;120;120;372;110;402;120;0.7265625;0.21484375;0.78515625;0.234375
221;00000050.txt;382.339932;145.718751;-0.000000;5;1;0;369;397;397;368;140;140;152;152;368;140;397;152;0.71875;0.2734375;0.775390625;0.296875
222;00000050.txt;186.349831;235.052722;-1.608514;11;1;0;182;191;192;182;222;222;249;249;182;222;192;249;0.35546875;0.43359375;0.375;0.486328125
223;00000050.txt;184.136098;180.974378;1.556811;5;1;0;178;191;190;180;163;163;200;198;178;163;191;200;0.34765625;0.318359375;0.373046875;0.390625
224;00000051.txt;45.749820;27.256076;-3.117501;23;1;0;35;56;56;36;22;23;33;32;35;22;56;33;0.068359375;0.04296875;0.109375;0.064453125
225;00000051.txt;375.701036;90.899072;1.553099;23;1;1;370;382;382;370;77;77;105;106;370;77;382;106;0.72265625;0.150390625;0.74609375;0.20703125
226;00000051.txt;470.350867;204.063145;3.141592;1;1;0;461;480;480;462;200;200;208;208;461;200;480;208;0.900390625;0.390625;0.9375;0.40625
227;00000051.txt;496.860508;161.766864;-1.558139;1;1;0;494;501;501;493;152;152;172;171;493;152;501;172;0.962890625;0.296875;0.978515625;0.3359375
228;00000051.txt;493.087601;111.924768;-1.529154;5;1;1;489;498;498;488;103;103;121;121;488;103;498;121;0.953125;0.201171875;0.97265625;0.236328125
229;00000051.txt;419.813761;281.814546;1.582424;11;1;0;417;424;424;416;271;271;293;293;416;271;424;293;0.8125;0.529296875;0.828125;0.572265625
230;00000051.txt;486.733229;274.070157;1.641103;1;1;0;492;497;482;477;267;271;283;277;477;267;497;283;0.931640625;0.521484375;0.970703125;0.552734375
231;00000051.txt;417.331586;343.372514;-1.500490;1;1;0;416;421;421;413;335;335;352;353;413;335;421;353;0.806640625;0.654296875;0.822265625;0.689453125
232;00000051.txt;250.749231;331.531210;-1.138389;5;1;0;253;264;248;239;313;318;350;346;239;313;264;350;0.466796875;0.611328125;0.515625;0.68359375
233;00000051.txt;180.522687;456.649255;-0.933903;11;1;0;184;191;177;171;446;450;469;463;171;446;191;469;0.333984375;0.87109375;0.373046875;0.916015625
234;00000052.txt;118.446937;89.037746;1.319106;5;1;0;120;129;118;109;71;106;107;73;109;71;129;107;0.212890625;0.138671875;0.251953125;0.208984375
235;00000052.txt;169.284355;110.045536;2.437647;1;1;0;174;178;165;161;102;107;118;113;161;102;178;118;0.314453125;0.19921875;0.34765625;0.23046875
236;00000052.txt;380.553702;291.788150;1.149806;1;1;0;381;388;381;373;282;299;302;285;373;282;388;302;0.728515625;0.55078125;0.7578125;0.58984375
237;00000052.txt;434.587919;361.800226;-1.963136;11;1;0;435;443;436;426;350;372;374;353;426;350;443;374;0.83203125;0.68359375;0.865234375;0.73046875
238;00000052.txt;200.635076;240.234192;2.622447;23;1;1;208;213;194;188;231;239;249;243;188;231;213;249;0.3671875;0.451171875;0.416015625;0.486328125
239;00000052.txt;75.305900;338.761926;-2.165556;1;1;0;72;85;78;67;329;345;350;332;67;329;85;350;0.130859375;0.642578125;0.166015625;0.68359375
240;00000052.txt;86.345148;333.242301;-2.539305;1;1;0;82;94;91;79;326;336;340;333;79;326;94;340;0.154296875;0.63671875;0.18359375;0.6640625
241;00000052.txt;94.285661;326.366980;-2.471471;1;1;0;89;103;100;87;319;329;335;324;87;319;103;335;0.169921875;0.623046875;0.201171875;0.654296875
242;00000052.txt;31.818377;200.365828;-2.824138;1;1;0;24;43;39;23;195;200;207;200;23;195;43;207;0.044921875;0.380859375;0.083984375;0.404296875
243;00000052.txt;30.850022;217.021536;3.029564;1;1;0;21;39;43;21;215;212;220;222;21;212;43;222;0.041015625;0.4140625;0.083984375;0.43359375
244;00000052.txt;58.206668;457.455809;2.666250;1;1;0;65;69;52;48;450;457;465;459;48;450;69;465;0.09375;0.87890625;0.134765625;0.908203125
245;00000053.txt;302.914911;26.782930;-0.135849;2;1;0;285;320;321;287;25;20;30;34;285;20;321;34;0.556640625;0.0390625;0.626953125;0.06640625
246;00000053.txt;227.346438;57.346179;-0.357817;2;1;0;240;244;216;210;47;57;69;57;210;47;244;69;0.41015625;0.091796875;0.4765625;0.134765625
247;00000053.txt;98.040385;25.271561;3.018757;1;1;0;88;108;109;89;24;21;28;30;88;21;109;30;0.171875;0.041015625;0.212890625;0.05859375
248;00000053.txt;377.003604;300.097064;1.511166;1;1;0;372;381;383;372;292;292;309;308;372;292;383;309;0.7265625;0.5703125;0.748046875;0.603515625
249;00000053.txt;463.823382;298.753625;1.496857;11;1;0;458;468;469;460;289;289;308;310;458;289;469;310;0.89453125;0.564453125;0.916015625;0.60546875
250;00000053.txt;467.014051;327.133784;1.395402;1;1;0;469;472;466;462;316;337;338;319;462;316;472;338;0.90234375;0.6171875;0.921875;0.66015625
251;00000053.txt;85.062419;431.139839;-1.679458;1;1;0;82;87;90;82;425;424;437;440;82;424;90;440;0.16015625;0.828125;0.17578125;0.859375
252;00000054.txt;52.206543;183.649106;1.441347;31;1;0;36;63;68;43;165;161;203;207;36;161;68;207;0.0703125;0.314453125;0.1328125;0.404296875
253;00000054.txt;59.125379;238.216531;1.325818;31;1;0;39;70;79;49;223;217;256;258;39;217;79;258;0.076171875;0.423828125;0.154296875;0.50390625
254;00000054.txt;66.958023;292.914499;1.265202;31;1;0;45;76;87;61;275;269;312;316;45;269;87;316;0.087890625;0.525390625;0.169921875;0.6171875
255;00000054.txt;73.485227;346.437571;1.345287;31;1;0;54;84;92;66;330;321;364;372;54;321;92;372;0.10546875;0.626953125;0.1796875;0.7265625
256;00000055.txt;259.807786;92.751204;-2.514850;1;1;0;254;269;265;252;86;96;101;90;252;86;269;101;0.4921875;0.16796875;0.525390625;0.197265625
257;00000055.txt;251.373903;102.718520;-2.529866;11;1;0;245;262;258;242;94;106;112;100;242;94;262;112;0.47265625;0.18359375;0.51171875;0.21875
258;00000055.txt;41.652698;256.754691;0.000000;1;1;0;32;51;52;33;254;253;261;260;32;253;52;261;0.0625;0.494140625;0.1015625;0.509765625
259;00000055.txt;373.653025;130.312218;1.496308;1;1;0;370;376;378;371;123;121;139;139;370;121;378;139;0.72265625;0.236328125;0.73828125;0.271484375
260;00000056.txt;411.709609;435.164642;-0.117566;5;1;0;396;426;429;396;432;429;438;442;396;429;429;442;0.7734375;0.837890625;0.837890625;0.86328125
261;00000056.txt;364.140696;394.052451;-0.203045;1;1;0;372;374;357;355;388;397;399;393;355;388;374;399;0.693359375;0.7578125;0.73046875;0.779296875
262;00000056.txt;411.973149;75.686931;1.896157;1;1;0;412;420;413;405;65;66;88;85;405;65;420;88;0.791015625;0.126953125;0.8203125;0.171875
263;00000056.txt;310.115061;94.398248;1.543776;1;1;0;307;313;314;307;85;85;105;103;307;85;314;105;0.599609375;0.166015625;0.61328125;0.205078125
264;00000056.txt;312.750457;114.427265;1.164049;1;1;0;307;312;318;315;108;105;123;123;307;105;318;123;0.599609375;0.205078125;0.62109375;0.240234375
265;00000056.txt;231.832418;7.365571;1.181480;1;0;1;224;232;240;232;-1;-4;17;18;224;-4;240;18;0.4375;-0.0078125;0.46875;0.03515625
266;00000056.txt;235.260222;277.145010;2.611744;1;1;0;242;246;229;224;269;275;284;281;224;269;246;284;0.4375;0.525390625;0.48046875;0.5546875
267;00000057.txt;345.213643;43.838239;1.243970;1;1;0;338;348;352;344;38;36;51;52;338;36;352;52;0.66015625;0.0703125;0.6875;0.1015625
268;00000057.txt;332.915533;98.012192;1.389147;5;1;0;324;335;343;330;81;79;117;117;324;79;343;117;0.6328125;0.154296875;0.669921875;0.228515625
269;00000057.txt;315.791583;189.236148;-1.994991;1;1;0;310;315;324;315;183;180;197;198;310;180;324;198;0.60546875;0.3515625;0.6328125;0.38671875
270;00000057.txt;297.110909;242.009051;2.802958;2;1;0;315;319;279;276;230;241;254;245;276;230;319;254;0.5390625;0.44921875;0.623046875;0.49609375
271;00000057.txt;381.359248;272.414879;1.543406;1;1;0;377;386;387;377;263;264;282;282;377;263;387;282;0.736328125;0.513671875;0.755859375;0.55078125
272;00000057.txt;44.775883;294.273939;0.329050;9;1;0;35;57;54;34;287;295;301;295;34;287;57;301;0.06640625;0.560546875;0.111328125;0.587890625
273;00000057.txt;208.788072;218.081475;-1.953540;11;1;0;202;209;218;208;210;208;227;229;202;208;218;229;0.39453125;0.40625;0.42578125;0.447265625
274;00000057.txt;222.234888;216.389491;-1.888255;11;1;0;216;223;231;220;209;207;224;227;216;207;231;227;0.421875;0.404296875;0.451171875;0.443359375
275;00000057.txt;302.537375;311.111608;1.335251;1;1;0;297;304;309;301;303;301;320;321;297;301;309;321;0.580078125;0.587890625;0.603515625;0.626953125
276;00000057.txt;431.320026;236.153303;-0.037020;10;1;1;422;442;442;421;233;232;240;240;421;232;442;240;0.822265625;0.453125;0.86328125;0.46875
277;00000057.txt;357.248653;420.896342;-1.570796;23;1;0;356;359;360;355;412;411;431;430;355;411;360;431;0.693359375;0.802734375;0.703125;0.841796875
278;00000058.txt;135.735140;82.650892;1.590928;2;1;0;130;142;142;129;64;64;101;102;129;64;142;102;0.251953125;0.125;0.27734375;0.19921875
279;00000058.txt;150.240242;80.668829;1.590149;2;1;0;146;156;157;143;62;61;101;100;143;61;157;101;0.279296875;0.119140625;0.306640625;0.197265625
280;00000058.txt;276.884796;149.010877;-3.096678;1;1;0;266;289;288;266;144;145;154;153;266;144;289;154;0.51953125;0.28125;0.564453125;0.30078125
281;00000058.txt;311.300628;216.671321;2.008588;11;1;0;313;321;310;302;203;207;231;227;302;203;321;231;0.58984375;0.396484375;0.626953125;0.451171875
282;00000058.txt;281.791545;302.369953;1.549966;11;1;0;277;286;288;277;291;291;315;314;277;291;288;315;0.541015625;0.568359375;0.5625;0.615234375
283;00000058.txt;279.178825;382.373247;1.627553;11;1;0;276;284;284;273;371;372;393;394;273;371;284;394;0.533203125;0.724609375;0.5546875;0.76953125
284;00000058.txt;343.685986;319.487775;3.119857;11;1;0;332;356;355;333;316;316;323;324;332;316;356;324;0.6484375;0.6171875;0.6953125;0.6328125
285;00000058.txt;347.379831;377.778463;2.944197;11;1;1;334;359;360;337;377;372;380;384;334;372;360;384;0.65234375;0.7265625;0.703125;0.75
286;00000058.txt;345.876641;402.687843;0.026660;1;1;1;337;356;355;337;400;400;406;406;337;400;356;406;0.658203125;0.78125;0.6953125;0.79296875
287;00000058.txt;61.524824;435.850458;1.602036;9;1;0;57;68;67;56;424;424;448;448;56;424;68;448;0.109375;0.828125;0.1328125;0.875
288;00000058.txt;75.542394;435.850458;-1.611178;11;1;0;71;79;81;72;424;424;449;448;71;424;81;449;0.138671875;0.828125;0.158203125;0.876953125
289;00000058.txt;17.294091;180.057871;0.048349;10;1;0;3;33;33;1;173;175;187;186;1;173;33;187;0.001953125;0.337890625;0.064453125;0.365234375
290;00000059.txt;307.574244;443.998256;-1.547216;5;1;0;302;315;314;300;418;418;472;470;300;418;315;472;0.5859375;0.81640625;0.615234375;0.921875
291;00000059.txt;339.527307;437.352018;0.930808;5;1;0;332;358;347;322;417;452;458;424;322;417;358;458;0.62890625;0.814453125;0.69921875;0.89453125
292;00000059.txt;370.074436;425.976727;1.002836;5;1;0;366;383;374;358;411;437;442;416;358;411;383;442;0.69921875;0.802734375;0.748046875;0.86328125
293;00000059.txt;398.576569;411.406131;0.805395;1;1;0;395;408;402;390;403;414;422;407;390;403;408;422;0.76171875;0.787109375;0.796875;0.82421875
294;00000059.txt;417.492783;414.857061;1.015303;1;1;0;417;426;419;410;406;420;424;410;410;406;426;424;0.80078125;0.79296875;0.83203125;0.828125
295;00000059.txt;430.146196;434.795773;0.885731;11;1;0;425;442;435;419;422;442;449;428;419;422;442;449;0.818359375;0.82421875;0.86328125;0.876953125
296;00000059.txt;463.760820;429.044222;0.853918;5;1;0;456;480;472;448;412;440;446;419;448;412;480;446;0.875;0.8046875;0.9375;0.87109375
297;00000059.txt;477.564543;422.909234;0.794744;5;1;0;468;495;487;461;406;434;439;413;461;406;495;439;0.900390625;0.79296875;0.966796875;0.857421875
298;00000059.txt;490.345769;415.623935;0.908664;5;1;0;482;505;501;475;397;429;435;403;475;397;505;435;0.927734375;0.775390625;0.986328125;0.849609375
299;00000059.txt;333.136694;463.425719;-3.046641;11;1;0;321;348;345;320;458;461;469;467;320;458;348;469;0.625;0.89453125;0.6796875;0.916015625
300;00000060.txt;84.430705;148.774838;-0.120954;31;1;0;60;106;109;64;137;132;161;166;60;132;109;166;0.1171875;0.2578125;0.212890625;0.32421875
301;00000061.txt;110.514780;160.900716;1.457194;31;1;0;95;122;128;98;145;140;178;181;95;140;128;181;0.185546875;0.2734375;0.25;0.353515625
302;00000061.txt;117.579097;215.111673;1.522186;31;1;0;102;131;133;105;194;191;238;239;102;191;133;239;0.19921875;0.373046875;0.259765625;0.466796875
303;00000061.txt;122.032689;270.397635;1.559032;31;1;0;106;138;138;107;251;248;292;292;106;248;138;292;0.20703125;0.484375;0.26953125;0.5703125
304;00000061.txt;139.539909;377.744545;1.442473;31;1;0;117;157;162;124;357;352;399;404;117;352;162;404;0.228515625;0.6875;0.31640625;0.7890625
305;00000062.txt;41.012848;349.437633;0.039453;1;1;0;32;50;51;32;346;346;354;352;32;346;51;354;0.0625;0.67578125;0.099609375;0.69140625
306;00000062.txt;91.107129;263.332990;1.635640;1;1;0;89;95;94;87;253;255;273;274;87;253;95;274;0.169921875;0.494140625;0.185546875;0.53515625
307;00000062.txt;80.098626;208.429849;-0.012658;1;1;0;70;90;91;71;206;204;213;212;70;204;91;213;0.13671875;0.3984375;0.177734375;0.416015625
308;00000062.txt;24.277244;153.932293;-1.516057;1;1;0;20;30;29;19;145;145;163;164;19;145;30;164;0.037109375;0.283203125;0.05859375;0.3203125
309;00000062.txt;337.678075;240.113180;1.612877;11;1;0;333;344;342;333;228;229;252;252;333;228;344;252;0.650390625;0.4453125;0.671875;0.4921875
310;00000063.txt;46.874460;295.128846;1.217806;11;1;0;48;55;48;38;283;306;309;284;38;283;55;309;0.07421875;0.552734375;0.107421875;0.603515625
